acs_key,median_hh_income,median_hh_income_margin,owner_occupied_margin,avg_home_value,avg_home_value_margin,median_gross_rent,median_gross_rent_margin,income_more_than_200000,income_more_than_200000_margin,cbsa,fips,prop_vacant_hh,avg_home_value_zillow,median_gross_rent_zillow,neighborhood_change,current_PBV,current_HCV,current_hcv_percent_occupied,24_months_back_PBV,24_months_back_HCV,12_months_back_PBV,12_months_back_HCV,hcv_change_12_months,hcv_change_24_months,pbv_change_12_months,pbv_change_24_months,hcv_rate_change_24_months,hcv_rate_change_12_months,pbv_rate_change_12_months,24months_back_mean_house_val,12months_back_mean_house_val,current_mean_house_val,24months_back_mean_rent,12months_back_mean_rent,current_mean_rent,rental_vacancy_rate_2013,prop_vacant_hh_2013,is_eligible_gent,is_eligible_decl,abs_change_avg_home_value,pct_change_avg_home_value,abs_change_median_gross_rent,pct_change_median_gross_rent,abs_change_count_above_0.8_income,pct_change_count_above_0.8_income,abs_change_count_below_0.8_income,abs_change_prop_no_bachelors,abs_change_prop_owner_occupied,pct_change_prop_owner_occupied,abs_change_prop_renter_occupied,abs_change_owner_occupied,pct_change_owner_occupied,abs_change_renter_occupied,diff_12months_back_mean_house_val,diff_24months_back_mean_house_val,diff_12months_back_mean_rent,diff_24months_back_mean_rent,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_25
"Census Tract 8005.18, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800518",164007.0,20025.0,68,522400.0,57534.0,2389.0,2238.0,432,97,47900,24033800518,0.012586155229247829,618810.5,1719.833333333333,inclusively growing,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357016.66666666674,378228.66666666674,396748.0,1719.833333333333,1767.04196682875,1793.81142093375,0.0,0.011104256631708822,False,False,-26600.0,-0.0536506655909641,-388.0,-0.19390304847576206,-86,-0.027223805001582783,-9,-0.042131333157145234,-0.006589790095792858,-0.02157989847531358,0.0059560639989410715,-51,-0.05151515151515152,18,18519.333333333256,39731.333333333256,26.769454105000023,73.97808760041698,79,74,184,269,282,435,324,108,101,33,61,134,65,0
"Census Tract 8005.19, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800519",102295.0,8957.0,78,333600.0,11796.0,1685.0,667.0,92,40,47900,24033800519,0.0,618810.5,1719.833333333333,inclusively growing,0.0,6.0,0.0,0.0,5.0,0.0,4.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,269253.5,282833.16666666674,296611.0,1719.833333333333,1767.04196682875,1793.81142093375,16.1,0.011093073593073594,False,False,11100.0,0.032201914708442116,44.0,0.02544823597455176,-321,-0.09432853364678223,4,0.031318828917748065,0.0017880875250674273,0.0058329845477927715,0.0205219130898174,-90,-0.0794351279788173,64,13777.833333333256,27357.5,26.769454105000023,73.97808760041698,142,115,189,363,436,369,398,88,127,41,99,134,98,41
"Census Tract 8005.20, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800520",87841.0,14597.0,89,252500.0,12510.0,1610.0,185.0,26,27,47900,24033800520,0.04728260869565217,618810.5,1719.833333333333,unchanging,0.0,43.0,98.0,0.0,33.0,0.0,35.0,-8.0,-10.0,0.0,0.0,0.0,0.0,0.0,269253.5,282833.16666666674,296611.0,1719.833333333333,1767.04196682875,1793.81142093375,13.9,0.03410283315844701,True,True,35000.0,0.1217391304347826,-389.0,-0.3185913185913186,131,0.07849011384062313,-65,-0.0255399823886735,0.07080900132305308,0.2152503293807642,-0.10322266070532414,152,0.2424242424242425,-182,13777.833333333256,27357.5,26.769454105000023,73.97808760041698,151,130,140,247,203,97,143,79,38,19,36,40,25,20
"Census Tract 8006.07, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800607",119420.0,19784.0,113,561943.4166666667,12312.0,2150.0,538.0,321,107,47900,24033800607,0.0061134036374751646,561943.4166666667,438.635269989,unchanging,103.0,10.0,0.0,103.0,12.0,103.0,11.0,1.0,2.0,0.0,0.0,1.0,0.08035714285714286,0.9196428571428572,561943.4166666667,589494.9166666667,623660.3333333333,438.635269989,445.76204054133336,453.1968847486666,5.3,0.007280785058562834,False,False,-217043.41666666674,-0.6292937566444382,-204.0,-0.10483042137718396,-323,-0.05415828303152247,98,0.00789139333447042,0.0016659460339729648,0.0062576974094180685,-5.8782727283414333e-05,-49,-0.029131985731272295,-10,34165.41666666651,61716.91666666651,7.434844207333242,14.561614759666611,396,282,357,610,502,548,643,197,170,136,82,154,84,46
"Census Tract 8006.08, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800608",141818.0,19861.0,100,561943.4166666667,22689.0,2932.0,601.0,417,86,47900,24033800608,0.024745912505523642,561943.4166666667,212.59812301875,unchanging,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561943.4166666667,589494.9166666667,623660.3333333333,212.59812301875,216.05233235,219.6558590875,0.0,0.02394756743130829,False,False,-145543.41666666674,-0.3495278978546271,-1132.0,-0.6288888888888889,-561,-0.1447741935483871,2,0.000604452307238823,-1.4202455275891254e-05,-4.963977099511949e-05,0.004784556550890849,-160,-0.14096916299559473,7,34165.41666666651,61716.91666666651,3.6035267375000046,7.0577360687500175,246,274,433,361,495,399,320,54,88,64,20,49,63,0
"Census Tract 8007.04, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800704",84028.0,19060.0,125,279235.16666666674,10872.0,1551.0,252.0,104,72,47900,24033800704,0.016738109818330273,279235.16666666674,1779.75,unchanging,0.0,41.0,98.0,0.0,21.0,0.0,26.0,-15.0,-20.0,0.0,0.0,0.0,0.0,0.0,279235.16666666674,292989.16666666674,309521.25,1779.75,1808.666666666667,1838.833333333333,0.0,0.024006455517450072,True,True,-22135.166666666744,-0.08609555296253109,52.0,0.032439176543980035,167,0.036979627989371135,-109,-0.01904586876369252,0.003989278194596491,0.014969607880859043,-0.01710035968442714,35,0.026495079485238455,-77,16532.083333333256,30286.083333333256,30.16666666666606,59.08333333333303,439,584,304,303,268,401,355,53,105,90,90,118,69,12
"Census Tract 8007.05, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800705",125500.0,19948.0,108,279235.16666666674,30033.0,1237.0,162.0,247,101,47900,24033800705,0.005321507760532151,279235.16666666674,1779.75,unchanging,0.0,10.0,0.0,0.0,12.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,279235.16666666674,292989.16666666674,309521.25,1779.75,1808.666666666667,1838.833333333333,0.0,0.008049242424242424,False,True,57564.83333333325,0.17091696357878045,-158.0,-0.1464318813716404,-269,-0.06922285126093669,-17,0.028552374666556687,0.021419992609017058,0.0741623350659738,-0.009200618994826312,14,0.011475409836065572,-57,16532.083333333256,30286.083333333256,30.16666666666606,59.08333333333303,204,289,292,452,441,465,305,176,100,43,137,111,102,7
"Census Tract 8005.17, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800517",145962.0,13356.0,85,381100.0,17915.0,2621.0,484.0,530,118,47900,24033800517,0.00912833363164489,618810.5,1719.833333333333,unchanging,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,639724.9166666667,674734.4166666667,710887.0833333333,1719.833333333333,1767.04196682875,1793.81142093375,28.0,0.01306413301662708,False,False,47900.0,0.11165501165501164,-620.0,-0.3098450774612694,-556,-0.11367818442036395,21,0.06525767510188085,0.027452811859223603,0.08722742485081612,-0.003400503742640882,-15,-0.009433962264150943,-28,36152.66666666651,71162.16666666651,26.769454105000023,73.97808760041698,314,204,180,344,424,681,589,134,246,294,153,74,70,13
"Census Tract 8007.06, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800706",136875.0,10126.0,68,279235.16666666674,26510.0,2730.0,681.0,308,100,47900,24033800706,0.007140967997884158,279235.16666666674,1779.75,unchanging,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,279235.16666666674,292989.16666666674,309521.25,1779.75,1808.666666666667,1838.833333333333,0.0,0.002140181915462814,False,False,96364.83333333326,0.2565623890663825,-729.0,-0.36431784107946025,1,0.0002754820936639118,-44,-0.02183869241744807,-0.0036786676193051866,-0.012083356380459391,0.006435970225943159,-27,-0.02372583479789104,23,16532.083333333256,30286.083333333256,30.16666666666606,59.08333333333303,117,153,203,327,299,412,436,102,115,67,77,131,52,12
"Census Tract 8007.07, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800707",98750.0,21510.0,83,279235.16666666674,76248.0,1351.0,187.0,190,69,47900,24033800707,0.04196766425868593,279235.16666666674,1779.75,inclusively growing,0.0,14.0,98.0,0.0,24.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,279235.16666666674,292989.16666666674,309521.25,1779.75,1808.666666666667,1838.833333333333,6.3,0.04243542435424354,True,True,133664.83333333326,0.3237220473076611,17.0,0.012426900584795321,-254,-0.10943558810857387,57,0.018182520365025767,-0.0005035561191524819,-0.0016662235444483827,0.02009870563101916,-61,-0.07448107448107448,38,16532.083333333256,30286.083333333256,30.16666666666606,59.08333333333303,81,190,143,190,203,213,276,167,127,75,140,128,99,18
"Census Tract 8010.03, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:801003",108679.0,15588.0,131,291100.0,32110.0,1750.0,327.0,255,118,47900,24033801003,0.008709284096847241,618810.5,1719.833333333333,unchanging,0.0,13.0,98.0,0.0,12.0,0.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,582327.0833333335,600786.0833333333,631245.5,1719.833333333333,1767.04196682875,1793.81142093375,0.0,0.02065081351689612,False,False,-32200.0,-0.12437234453456933,-108.0,-0.06577344701583435,-946,-0.21903218337578145,-1,-0.03389089211739305,0.017039785186979184,0.05958331888138455,-0.005190944059508873,-173,-0.1261852662290299,-62,30459.416666666744,48918.41666666651,26.769454105000023,73.97808760041698,415,431,353,543,470,494,342,33,87,75,72,141,120,14
"Census Tract 8070, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:807000",36586.0,2846.0,113,239000.0,15473.0,1103.0,124.0,49,31,47900,24033807000,0.034087338988375744,618810.5,1719.833333333333,inclusively growing,192.0,3.0,0.0,192.0,5.0,193.0,3.0,0.0,2.0,1.0,0.0,2.0,0.015463917525773196,0.9845360824742267,286595.33333333326,304170.91666666674,319906.16666666674,1719.833333333333,1767.04196682875,1793.81142093375,4.8,0.034219211394823694,True,True,4800.0,0.019688269073010658,-24.0,-0.022242817423540315,-202,-0.04483906770255272,-407,0.006997613417212056,0.02352698685712612,0.15444112125025666,-0.04961316608867092,57,0.06499429874572406,-445,15735.25,33310.83333333349,26.769454105000023,73.97808760041698,1011,289,316,243,295,345,208,102,131,91,125,101,96,69
"Census Tract 8005.07, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800507",100469.0,8227.0,61,451900.0,32718.0,1478.0,138.0,236,90,47900,24033800507,0.005836575875486381,618810.5,1719.833333333333,unchanging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551961.75,579338.9166666667,610750.0833333333,1719.833333333333,1767.04196682875,1793.81142093375,0.0,0.04673225579761068,True,True,30500.0,0.06322553897180762,63.0,0.040882543802725504,-260,-0.10196078431372547,22,0.013303134437155141,-0.025506023426512592,-0.12303414012178784,0.0350661679121857,-128,-0.21694915254237288,67,31411.16666666651,58788.333333333256,26.769454105000023,73.97808760041698,237,214,225,236,194,436,259,58,26,16,39,88,59,40
"Census Tract 8022.03, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:802203",62130.0,18639.0,137,200575.16666666663,12493.0,1244.0,136.0,46,33,47900,24033802203,0.05311992577128277,200575.16666666663,1353.0,unchanging,0.0,66.0,98.0,0.0,62.0,0.0,63.0,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,200575.16666666663,217298.41666666663,232498.25,1353.0,1363.6666666666667,1404.6363636363635,14.0,0.05002440214738897,True,True,-14575.166666666628,-0.07836111111111091,81.0,0.06113207547169811,-394,-0.12308653545766947,181,-0.028640440379915755,0.01580773485241374,0.061055699740991065,0.012083563005597393,13,0.012252591894439209,26,15199.833333333372,31923.083333333372,40.96969696969677,51.63636363636351,254,205,427,235,360,435,274,149,243,85,131,108,106,60
"Census Tract 8027, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:802700",55638.0,5456.0,97,191411.33333333328,22610.0,525.0,216.0,28,26,47900,24033802700,0.049403747870528106,191411.33333333328,751.1361385172728,inclusively growing,83.0,11.0,98.0,82.0,21.0,83.0,19.0,8.0,10.0,0.0,-1.0,2.0,0.034883720930232565,0.9651162790697676,191411.33333333328,207317.0,220764.83333333328,751.1361385172728,796.498020657,777.88381872,7.6,0.05930656934306569,True,True,12688.666666666717,0.062168871468234764,382.0,0.4211686879823594,-748,-0.4473684210526316,5,0.007023133642724222,0.0217091110309752,0.08779773317324288,0.03345151643268382,-120,-0.22140221402214025,7,13447.833333333285,29353.5,-18.61420193699996,26.747680202727224,127,268,246,229,160,207,128,26,76,56,58,92,95,34
"Census Tract 8030.01, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:803001",56094.0,8546.0,98,191411.33333333328,16621.0,1174.0,102.0,5,6,47900,24033803001,0.04185402974749222,191411.33333333328,1292.6363636363635,declining,0.0,26.0,98.0,0.0,29.0,0.0,23.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,191411.33333333328,207317.0,220764.83333333328,1292.6363636363635,1370.7,1338.6666666666667,7.1,0.03541315345699832,True,True,19688.666666666715,0.09326701405337147,-17.0,-0.014693171996542784,187,0.07391304347826087,-113,-0.0263190338153444,-0.033190287004560864,-0.18961310398559336,0.02333834782948535,-83,-0.1599229287090559,80,13447.833333333285,29353.5,-32.0333333333333,46.03030303030323,210,378,140,215,240,236,125,53,128,40,35,109,56,50
"Census Tract 8036.05, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:803605",74918.0,6047.0,151,240100.0,11216.0,1754.0,419.0,158,82,47900,24033803605,0.01772334293948127,618810.5,1719.833333333333,unchanging,0.0,42.0,98.0,0.0,10.0,0.0,42.0,0.0,-32.0,0.0,0.0,0.0,0.0,0.0,738258.75,800987.0833333335,869529.3333333333,1719.833333333333,1767.04196682875,1793.81142093375,5.6,0.007268498328245384,False,False,8300.0,0.03341384863123994,-30.0,-0.01740139211136891,36,0.005779418847327019,-97,0.03246805154427645,-0.014345355471461626,-0.0650934698470874,0.012478419681836677,-113,-0.07453825857519789,83,68542.24999999977,131270.58333333326,26.769454105000023,73.97808760041698,371,635,281,471,554,524,466,78,291,115,131,223,104,103
"Census Tract 8038.01, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:803801",73500.0,8798.0,59,202500.0,17729.0,1455.0,217.0,17,17,47900,24033803801,0.00857365549493375,618810.5,1719.833333333333,unchanging,0.0,7.0,0.0,0.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,471306.0,515113.5,564025.6666666665,1719.833333333333,1767.04196682875,1793.81142093375,0.0,0.014176245210727969,True,True,10000.0,0.047058823529411764,184.0,0.11226357535082368,32,0.013822894168466522,12,0.037489229696949566,-0.014888775409645144,-0.07117161871643557,0.0055082227657280575,-29,-0.05311355311355311,17,48912.16666666651,92719.66666666651,26.769454105000023,73.97808760041698,273,195,190,218,214,187,126,68,50,29,65,37,20,19
"Census Tract 8041.01, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:804101",76125.0,19044.0,92,292500.0,16929.0,1166.0,45.0,61,48,47900,24033804101,0.018777943368107303,618810.5,1719.833333333333,inclusively growing,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,197717.83333333328,213376.91666666663,228393.0,1719.833333333333,1767.04196682875,1793.81142093375,9.3,0.015566625155666253,True,True,-2300.0,-0.007925568573397657,-81.0,-0.07465437788018434,-225,-0.08398656215005601,82,0.02280183929890556,0.03902782598044219,0.1928575031525851,-0.011381499703978948,102,0.15692307692307692,-60,15016.083333333372,30675.166666666715,26.769454105000023,73.97808760041698,250,216,225,355,219,267,199,89,79,36,65,34,127,37
"Census Tract 8041.02, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:804102",59265.0,5933.0,131,219200.0,11323.0,1325.0,93.0,40,34,47900,24033804102,0.028590099656918805,618810.5,1719.833333333333,unchanging,0.0,93.0,98.0,2.0,89.0,1.0,86.0,-7.0,-4.0,0.0,0.0,0.0,0.0,0.0,425926.58333333343,463421.25,501373.83333333326,1719.833333333333,1767.04196682875,1793.81142093375,9.3,0.037799527505906184,True,True,12700.0,0.054764984907287616,-45.0,-0.03515625,-306,-0.06382978723404255,111,-0.024417439556720263,0.03189409568746995,0.15856074752008972,-0.021415295533769058,156,0.13087248322147652,-158,37952.583333333256,75447.24999999983,26.769454105000023,73.97808760041698,489,461,407,376,390,489,352,161,108,127,136,54,90,36
"Census Tract 8044, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:804400",57240.0,9157.0,60,175500.0,10588.0,821.0,124.0,17,13,47900,24033804400,0.02323125659978881,618810.5,1719.833333333333,unchanging,0.0,3.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,239494.25,265694.08333333326,278914.66666666674,1719.833333333333,1767.04196682875,1793.81142093375,13.1,0.04550898203592815,True,True,14000.0,0.07387862796833773,-122.0,-0.17453505007153075,-332,-0.16077481840193705,-4,-0.0003893979564685289,0.013750324061486295,0.05918309583165495,0.007317571825725511,-39,-0.06701030927835051,-11,13220.583333333489,39420.416666666744,26.769454105000023,73.97808760041698,194,186,229,162,245,157,153,80,106,62,69,59,87,27
"Census Tract 8050, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:805000",61351.0,13910.0,118,531382.8333333333,36983.0,1339.0,115.0,75,56,47900,24033805000,0.01913012091680202,531382.8333333333,1552.5909778972225,declining,0.0,43.0,98.0,0.0,42.0,0.0,47.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,531382.8333333333,579953.8333333333,619833.8333333333,1552.5909778972225,1599.1395727641666,1621.5589070900378,0.0,0.023247366509262624,False,False,-282782.83333333326,-1.1375013408420485,59.0,0.04220314735336195,46,0.010083296799649276,-81,0.028533812199933006,0.011527448555243793,0.06869061877183151,-0.014259091474949496,58,0.06277056277056277,-87,39880.0,88451.0,22.419334325871205,68.96792919281529,446,461,466,238,457,392,310,76,110,38,144,284,200,104
"Census Tract 8061, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:806100",64659.0,13580.0,124,546071.5,26085.0,991.0,85.0,83,45,47900,24033806100,0.029169607151258527,546071.5,1008.9419479866667,unchanging,0.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,546071.5,598926.0,640470.1666666667,1008.9419479866667,1039.4147944413337,1054.3281839606668,0.0,0.035886994146093164,False,False,-281271.5,-1.0622035498489426,-17.0,-0.017453798767967144,-398,-0.12429731417863835,76,0.011347732279485493,0.009831172327874088,0.044094379082439836,0.010907977935094598,-30,-0.03424657534246575,-1,41544.166666666744,94398.66666666674,14.913389519333123,45.3862359740001,327,386,285,202,346,315,327,94,199,65,74,54,129,43
"Census Tract 8069, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:806900",80952.0,9779.0,120,226400.0,14232.0,2176.0,139.0,56,40,47900,24033806900,0.025873808443032227,618810.5,1719.833333333333,inclusively growing,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286595.33333333326,304170.91666666674,319906.16666666674,1719.833333333333,1767.04196682875,1793.81142093375,33.5,0.03003533568904593,False,False,11900.0,0.049937054133445236,-175.0,-0.08745627186406797,-468,-0.13076278290025148,24,-0.054962642653694216,0.026567300842341768,0.095085497685057,-0.006470571656336646,-7,-0.006323396567299007,-47,15735.25,33310.83333333349,26.769454105000023,73.97808760041698,560,345,182,408,172,353,365,134,60,76,67,71,50,24
"Census Tract 8071.02, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:807102",90278.0,8081.0,62,803778.6666666665,18062.0,1050.0,297.0,100,38,47900,24033807102,0.039065646395489324,803778.6666666665,35.08346633333333,declining,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803778.6666666665,866925.6666666667,925948.0,35.08346633333333,36.143084366666656,36.66166068333335,0.0,0.03490196078431373,False,False,-479578.6666666665,-1.4792679415998349,311.0,0.2285084496693608,81,0.035294117647058816,-14,0.00953352136555341,0.00015825258818796817,0.0006793671715140048,0.0007993177133922558,16,0.02693602693602693,9,59022.333333333256,122169.33333333349,0.5185763166666959,1.5781943500000253,314,181,107,118,128,226,208,98,91,40,73,74,19,10
"Census Tract 8074.07, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:807407",74831.0,17174.0,144,935596.0833333331,40276.0,1304.0,139.0,219,115,47900,24033807407,0.013717421124828532,935596.0833333331,86.01534164444445,declining,0.0,7.0,0.0,0.0,7.0,0.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,935596.0833333331,971000.0,1013788.5833333336,86.01534164444445,85.28104621666667,85.79740573333333,0.0,0.005406264906980442,False,False,-614896.0833333331,-1.9173560440702624,-94.0,-0.07768595041322314,-169,-0.03099211443242252,-103,0.01938897003768314,0.028825318247635682,0.13261333318169774,-0.006760654545963918,130,0.09509875640087784,-79,42788.583333333605,78192.50000000047,0.5163595166666681,-0.21793591111111255,590,490,438,439,549,597,399,235,94,190,177,218,140,91
"Census Tract 8004.08, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800408",124652.0,14729.0,162,371200.0,33163.0,1386.0,128.0,279,124,47900,24033800408,0.006590257879656161,618810.5,1719.833333333333,inclusively growing,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1000350.6666666664,1045413.1666666664,1103097.333333333,1719.833333333333,1767.04196682875,1793.81142093375,0.0,0.007562895508566137,False,True,15000.0,0.038839979285344384,-220.0,-0.18867924528301888,-408,-0.06724905224987639,-93,-0.0616976606426678,0.0319770817863842,0.10256411529405107,-0.006341271845428761,67,0.03316831683168317,-53,57684.16666666663,102746.66666666663,26.769454105000023,73.97808760041698,679,246,361,448,616,492,606,290,217,183,178,126,106,19
"Census Tract 8004.03, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800403",120815.0,12296.0,84,313900.0,26006.0,1775.0,897.0,228,65,47900,24033800403,0.0021983390327308255,618810.5,1719.833333333333,declining,0.0,3.0,0.0,0.0,2.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,297063.83333333326,305408.83333333326,321229.16666666674,1719.833333333333,1767.04196682875,1793.81142093375,0.0,0.0029955067398901645,False,False,14300.0,0.04357099329677026,-368.0,-0.2615493958777541,-48,-0.01269169751454257,-40,-0.007843139311290992,0.02603044627001849,0.08309001414955705,-0.018354490735806403,79,0.06294820717131475,-76,15820.333333333489,24165.33333333349,26.769454105000023,73.97808760041698,252,204,182,299,400,294,356,76,186,31,85,159,89,80
"Census Tract 8006.06, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:800606",81817.0,4890.0,234,279235.16666666674,19402.0,1856.0,146.0,78,63,47900,24033800606,0.03082064611956925,279235.16666666674,1779.75,unchanging,0.0,44.0,98.0,0.0,40.0,0.0,39.0,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0,279235.16666666674,292989.16666666674,309521.25,1779.75,1808.666666666667,1838.833333333333,0.0,0.011715647339158062,False,False,-44135.16666666674,-0.18772933503473727,-145.0,-0.0847457627118644,-379,-0.08643101482326111,29,-0.03318555304465298,0.06301889669537147,0.1744712280142335,-0.00984084292315532,213,0.1170973062122045,-102,16532.083333333256,30286.083333333256,30.16666666666606,59.08333333333303,229,291,742,548,516,378,262,122,168,33,30,54,18,0
"Census Tract 8014.07, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:801407",84088.0,5416.0,128,238700.0,9695.0,1398.0,323.0,138,73,47900,24033801407,0.01958286896990925,618810.5,1719.833333333333,inclusively growing,1.0,27.0,98.0,1.0,24.0,1.0,25.0,-2.0,-3.0,0.0,0.0,1.0,0.9666666666666668,0.03333333333333333,493927.75,523736.08333333343,562790.3333333335,1719.833333333333,1767.04196682875,1793.81142093375,16.1,0.012425367113119251,False,True,24200.0,0.09205020920502092,-82.0,-0.06231003039513677,-127,-0.02296979562307832,43,0.013017296195777515,-0.014831043478598203,-0.05014074000920517,0.018219317516729103,-118,-0.06437534097108565,109,39054.25000000006,68862.58333333349,26.769454105000023,73.97808760041698,518,422,210,513,662,503,498,222,284,186,148,253,179,78
"Census Tract 8024.05, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:802405",62188.0,9400.0,105,197044.66666666663,21350.0,1161.0,43.0,32,25,47900,24033802405,0.0328879753340185,197044.66666666663,1768.4285714285709,declining,107.0,32.0,98.0,51.0,43.0,51.0,35.0,3.0,11.0,-56.0,-56.0,1.0,0.15104166666666666,0.8489583333333334,197044.66666666663,212490.25,229287.0,1768.4285714285709,1798.5,1825.333333333333,7.1,0.028377395100654863,True,True,16855.333333333372,0.07880006233442438,1.0,0.0008605851979345956,134,0.04170557111733583,97,0.0043357640931676045,0.0015883000608971909,0.009701572075672769,-0.02095064186341928,44,0.06518518518518518,-24,16796.75,32242.333333333372,26.83333333333303,56.904761904762154,214,261,261,426,285,264,213,37,114,80,73,138,82,78
"Census Tract 8026, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:802600",55500.0,5762.0,79,191411.33333333328,16347.0,1133.0,43.0,0,12,47900,24033802600,0.046690118324272466,191411.33333333328,1292.6363636363635,inclusively growing,0.0,25.0,98.0,0.0,36.0,0.0,29.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,191411.33333333328,207317.0,220764.83333333328,1292.6363636363635,1370.7,1338.6666666666667,20.9,0.05418872625350358,True,True,-7011.333333333285,-0.03802241503976836,-17.0,-0.015232974910394263,121,0.046130385055280214,-37,9.586369819991614e-05,-0.0294354123482429,-0.12983119375028568,0.005505638646015831,-73,-0.10027472527472528,27,13447.833333333285,29353.5,-32.0333333333333,46.03030303030323,186,171,228,250,220,294,197,73,152,0,83,181,58,0
"Census Tract 8034.02, Prince George's County, Maryland: Summary level: 140, state:24> county:033> tract:803402",41525.0,6636.0,118,124000.0,11413.0,1116.0,93.0,23,37,47900,24033803402,0.014336127040141157,618810.5,1719.833333333333,declining,0.0,191.0,98.0,0.0,228.0,0.0,216.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,197717.83333333328,213376.91666666663,228393.0,1719.833333333333,1767.04196682875,1793.81142093375,0.0,0.016049382716049384,True,True,31200.0,0.20103092783505155,21.0,0.01846965699208444,405,0.10892953200645507,-79,-0.02697820649869597,-0.011213038750655796,-0.06008309628245555,-0.023734890112383642,10,0.011025358324145534,-51,15016.083333333372,30675.166666666715,26.769454105000023,73.97808760041698,392,278,265,335,260,362,234,128,103,107,115,153,140,29
